client_id,gendr,clnt_age,logons_6_mnth,clnt_tenure_yr,clnt_tenure_mnth,num_accts,bal,calls_6_mnth
108419,U,62.5,9,8,101,2,265422.21,6
108438,U,28.5,7,6,76,2,27972.64,4
108892,U,49.5,4,4,54,2,30917.58,1
109175,U,38.0,7,4,58,2,47264.48,4
109413,M,51.0,5,21,255,3,2149931.05,2
109465,U,27.5,3,5,65,2,52054.67,0
109662,M,54.5,9,17,204,2,177964.89,6
109859,F,67.5,6,28,338,2,533338.01,3
109932,M,44.0,7,12,153,4,118520.54,4
110028,M,62.5,8,16,197,2,246589.93,5
110212,F,54.5,4,21,254,3,72596.48,1
110288,U,47.0,4,5,70,3,46136.5,1
110772,U,55.5,6,6,73,2,50050.5,3
110890,F,83.0,3,22,274,2,158661.21999999997,0
111012,U,30.0,7,8,97,2,59543.55,4
111162,M,33.0,8,5,60,2,46694.66,5
111304,U,33.5,3,8,100,2,99011.94,0
111477,F,55.0,8,20,249,3,84826.22,5
112128,U,28.0,6,10,124,2,82314.39,3
112766,U,36.5,3,4,59,2,93009.16,0
113597,F,31.0,9,9,109,2,90741.84,6
113852,M,25.5,7,8,104,2,49981.74,4
113903,F,69.0,3,14,172,2,63151.94,0
113951,F,64.5,4,12,148,2,33519.11,1
113964,M,53.0,9,12,155,2,50369.36,6
114459,U,49.0,8,22,264,2,35746.35,5
114541,M,35.0,6,11,134,3,115103.84,3
114542,M,26.5,9,22,267,2,35817.09,6
114566,M,49.5,9,17,210,4,1207869.8299999998,6
114780,U,28.0,7,7,89,2,58839.75,4
115163,M,38.5,5,17,214,2,47596.06,2
115570,F,25.5,5,12,144,2,41511.2,1
115597,M,54.0,9,16,202,2,24678.8,6
115834,U,43.0,5,6,80,2,77246.63,2
115839,F,52.0,7,15,190,2,45493.92,4
115973,M,30.5,4,9,113,2,60878.64,1
116248,M,43.0,7,21,260,2,185805.4,4
116345,F,51.5,3,14,176,2,99985.54,0
116384,U,31.5,9,4,59,3,66811.1,6
116505,U,25.0,5,4,58,2,38586.87,2
116682,F,45.0,6,11,140,2,52619.65,2
116693,U,61.0,6,4,57,2,46047.78,3
117032,M,59.5,9,10,126,2,298122.4,6
117276,U,71.5,4,5,65,2,28116.18,1
117320,F,58.0,6,13,159,2,44851.36,3
117457,U,26.5,9,6,82,2,24717.84,6
117520,U,26.5,4,7,84,2,57780.36,1
117621,M,35.0,6,14,171,2,102118.4,3
117883,M,63.0,8,29,348,2,226624.83,5
117916,U,28.5,9,6,72,3,180578.01,6
117979,U,67.5,9,7,91,2,202254.49,6
118358,M,72.0,9,26,320,3,669465.1000000001,6
118415,M,56.5,5,29,354,3,607775.8200000001,2
118446,F,55.5,4,4,49,2,27797.44,1
118576,M,50.0,3,15,189,2,34221.69,0
118723,F,74.0,8,29,359,3,450736.36,5
118964,U,21.5,4,17,205,2,62100.92,1
118966,U,63.0,8,6,78,2,77358.67,4
119006,U,25.0,5,6,75,2,36554.67,1
119599,U,33.0,8,5,67,2,45872.53,5
119634,U,34.5,5,13,165,2,86417.53,2
120089,F,43.0,3,14,179,2,129764.11,0
120309,F,64.5,7,16,193,2,91747.33,3
120351,U,29.5,9,4,56,2,91840.51,6
120660,M,72.5,6,9,110,3,965677.89,3
120830,F,52.5,9,21,253,2,281501.51,6
120872,M,64.5,9,15,187,3,187496.06,6
121029,U,65.5,5,5,70,2,29846.31,2
121238,U,29.5,4,7,87,2,31603.84,1
121354,U,30.5,8,5,60,2,35592.44,5
121536,M,83.0,4,15,185,2,239663.64,1
121672,F,40.0,4,13,162,2,40925.62,1
122093,M,59.0,5,8,106,2,26705.02,2
122493,F,57.0,7,6,74,2,209992.95,3
122526,M,33.5,7,14,179,2,91617.46,4
122790,U,37.5,3,8,102,2,25713.03,0
123141,M,23.0,8,10,125,2,27011.22,5
123311,U,41.5,5,5,71,3,159890.91999999998,2
123552,M,47.0,9,20,247,2,177890.15000000002,6
123853,F,53.0,3,15,190,2,32072.03,0
124118,U,49.0,7,7,87,3,113741.37,4
124572,M,51.5,9,15,180,2,88213.62,6
124614,M,50.5,7,21,259,4,362860.53,4
124624,U,26.5,9,5,64,3,72747.26999999999,6
124646,F,40.0,3,10,130,2,45483.69,0
124916,M,25.5,8,4,50,4,122076.85,5
125022,U,45.5,9,7,92,2,207836.19,6
125124,F,73.0,7,16,198,2,41000.57,4
125273,F,60.0,9,15,189,2,396376.83,6
125305,M,33.5,9,11,143,2,74182.76999999999,6
125679,U,22.5,7,4,58,3,77553.06,4
125750,U,40.0,3,6,79,2,38720.69,0
126090,M,73.0,9,23,280,3,551843.62,6
126171,F,72.5,5,15,191,2,248391.88,2
126259,F,56.5,3,15,180,2,199972.66,0
126285,F,48.5,3,15,190,2,185926.18,0
126288,U,56.5,8,23,276,3,175637.0,5
126309,U,43.0,8,5,70,5,300826.63,5
126524,M,51.5,9,19,234,3,556338.91,6
126758,F,42.5,9,16,197,2,161496.86,6
126759,M,22.0,9,14,177,2,83487.35,6
126853,F,57.5,5,8,98,2,26875.35,2
126893,F,73.0,6,35,428,2,49327.7,3
127331,U,55.5,9,7,85,2,81821.54000000001,6
127396,F,56.5,4,23,287,2,81633.45,0
127477,F,67.0,7,11,143,2,32526.56,4
127825,U,46.5,9,7,94,2,49371.3,6
127921,U,25.0,4,5,65,3,53886.83,1
128147,M,26.0,9,9,113,2,54746.26,6
128230,U,67.5,9,6,78,3,679606.67,5
128801,M,72.5,3,9,119,2,125593.39,0
128919,F,37.0,6,14,170,2,24015.38,3
128983,F,35.0,5,16,201,2,31109.95,2
129549,U,69.5,8,5,65,2,77577.17,5
129659,M,67.5,9,15,182,3,4467812.83,6
130031,F,54.0,6,17,205,2,32328.41,3
130452,F,31.5,4,25,305,2,31073.21,1
130952,M,45.5,4,14,177,2,35887.07,1
131064,F,28.0,7,8,106,3,78022.38,4
131973,M,49.0,9,23,286,3,420269.07,6
132547,F,55.0,3,8,107,2,302203.09,0
133096,U,43.5,4,8,103,2,42900.22,1
133101,U,33.0,5,6,82,2,56049.17999999999,2
133340,F,50.0,4,13,166,2,52800.09,1
133394,U,30.5,5,6,81,2,43707.92,2
133471,U,33.5,4,6,82,2,33965.1,1
133487,M,64.0,7,27,328,2,107434.82,4
133522,U,58.0,5,3,47,2,28513.9,2
133565,U,30.0,3,6,78,2,144291.78999999998,0
133631,F,27.5,9,14,172,2,72227.67,6
133742,F,65.5,5,13,167,2,161846.71000000002,2
133779,M,69.0,6,13,166,2,73034.15,1
134164,U,40.0,4,4,58,2,30632.39,1
134207,U,57.0,5,6,77,2,48640.71,2
134282,F,95.5,6,12,153,2,43471.96,3
134286,M,69.0,8,9,114,2,95529.96,5
134582,F,52.5,3,11,140,2,50558.26,0
134657,F,50.5,3,8,107,2,63041.39,0
134829,F,61.5,4,7,84,2,378090.54,1
135199,U,32.0,9,4,59,2,45417.28,6
135254,F,62.0,9,16,194,2,94161.15,6
135842,M,34.0,7,21,259,2,75627.66,4
135917,M,37.0,9,9,109,3,31593.57,6
135969,F,82.5,7,26,318,2,269488.02,4
136138,M,25.5,9,4,59,3,69573.76,6
136237,M,51.0,5,12,145,3,285189.97,2
136873,U,44.0,5,5,60,2,50678.66,2
136978,M,65.0,8,9,108,2,380623.0,5
136986,F,38.0,5,12,148,3,85222.01,2
137016,M,46.5,3,14,170,2,25073.38,0
137061,M,31.5,7,15,181,2,135171.63,4
137412,F,67.5,6,20,250,2,58495.2,3
137555,U,29.5,9,5,68,2,62900.16,6
137781,M,53.0,5,11,141,2,409961.94,2
137816,F,24.5,4,7,88,2,24841.84,1
137933,F,40.0,9,10,128,2,34500.19,6
138002,M,36.5,4,11,140,2,26687.35,1
138093,F,56.0,8,14,169,2,111851.95,5
138395,F,70.0,9,15,181,2,436151.11,6
138686,F,61.0,9,23,276,3,59272.64,6
138741,M,54.5,8,16,202,2,227433.6,5
138790,F,33.5,5,6,81,2,38293.17,2
139079,M,59.5,8,9,111,3,258003.35,5
139808,M,69.5,9,15,180,2,104189.58,6
139872,U,27.0,9,7,85,2,52997.85,6
139979,M,50.5,9,9,109,3,335174.23,6
139996,U,33.0,9,4,59,2,50240.32,6
140020,F,57.5,6,23,277,3,744184.88,2
140116,M,48.5,4,20,241,3,1041030.95,1
140488,U,19.5,5,7,85,2,25485.74,2
140489,U,21.5,4,5,70,2,36911.03,1
140683,F,49.5,5,16,193,3,260158.71,2
140690,M,35.0,5,17,211,4,427585.75,2
141417,F,38.5,4,11,136,4,103985.13,1
141591,M,74.0,9,11,143,2,154313.84999999998,6
141602,U,25.0,9,4,59,3,65739.73,6
141643,M,30.5,5,14,169,2,85129.23999999999,2
142351,M,57.0,4,17,212,2,43349.66,1
142579,F,38.0,9,10,120,2,69790.25,6
142667,M,69.0,9,16,194,2,534500.2000000001,6
142695,U,63.0,7,7,87,2,57311.97,4
142725,U,67.0,5,7,96,3,145314.72999999998,2
143218,M,30.5,7,8,106,2,44048.51,4
143267,U,17.5,3,4,59,2,37767.02,0
143271,U,51.0,9,6,73,2,154084.19,6
143610,U,46.0,3,5,67,2,25304.8,0
143688,U,46.5,5,7,85,2,85853.87,2
143691,F,60.0,9,12,150,2,55401.83,6
144169,M,29.0,9,9,110,4,58242.54,6
144244,M,48.5,5,14,179,2,68273.31,1
144678,U,46.5,9,5,60,2,51078.88,6
144773,U,28.5,9,7,88,2,28423.86,6
145106,U,60.5,4,4,58,2,29587.32,1
145810,M,65.0,5,18,217,2,43786.1,2
146072,F,59.5,8,26,321,3,188085.74,5
146205,M,32.5,9,29,349,3,105217.61,6
146317,F,48.5,3,21,258,2,98473.48,0
146390,F,34.5,9,14,177,2,54308.07,6
146579,M,26.5,7,19,231,3,183804.17,4
146603,U,31.0,5,6,76,3,30729.62,2
147033,U,41.5,3,8,102,2,46541.46,0
147077,M,79.5,9,15,182,2,106565.85,6
147316,M,65.5,9,15,190,2,761213.7000000001,6
147852,F,65.5,6,24,294,2,1246143.89,3
148037,M,72.0,8,21,253,2,61995.51,5
148076,M,65.0,7,15,188,2,617382.3400000001,4
148099,U,29.5,4,5,67,2,70876.11,1
148217,M,41.5,6,13,156,3,84753.41,3
148347,F,60.5,9,16,199,2,41412.39,6
148369,F,48.5,4,22,269,2,44267.27,1
148391,U,64.5,4,8,101,2,744448.1900000001,1
148445,M,64.0,9,9,119,2,535230.62,6
148448,U,70.5,9,5,65,2,262147.86,6
148850,M,32.0,6,4,57,3,119219.67,3
148954,F,59.5,6,13,163,2,89263.33,3
149108,U,27.5,9,5,70,2,49506.07,6
149192,M,70.0,6,22,269,3,295442.16,3
149265,F,24.0,8,6,80,2,24163.96,5
149593,U,30.0,4,6,73,2,57234.46,1
149635,M,48.0,6,22,274,2,128928.35,3
149685,U,45.0,5,6,83,2,59594.72,2
150095,M,26.5,9,8,100,2,42303.69,6
151250,M,57.0,8,23,284,2,1083331.0,5
151444,U,31.0,8,7,95,2,34814.84,5
151897,M,58.5,9,33,397,3,329122.13,6
152356,U,44.0,8,4,58,4,56447.66,5
152661,U,26.0,9,5,60,2,64038.27,6
153841,F,29.5,3,6,73,2,52767.4,0
154143,U,38.5,4,6,79,3,36648.38,1
154147,F,65.5,9,33,406,3,229251.12,6
154150,F,40.0,3,19,230,3,76522.39,0
154458,U,42.0,9,6,72,2,57851.96,6
154640,F,38.5,3,15,187,2,148604.08000000002,0
154658,U,48.0,3,11,132,2,66119.51999999999,0
154782,F,66.0,9,6,81,2,208699.65,6
154809,M,65.5,3,27,334,2,116655.67,0
155526,M,66.5,7,21,259,2,31732.32,4
156105,U,51.5,9,21,259,3,343545.97,6
156894,U,69.0,8,5,66,2,143468.91999999998,5
156945,F,66.0,4,28,347,3,134829.61,1
157106,F,28.0,9,5,71,2,28442.11,6
157209,M,63.5,3,4,58,2,146564.77000000002,0
157852,F,59.0,4,23,280,2,26384.24,0
157871,M,35.0,4,15,181,2,438104.27,1
158047,M,55.5,9,18,223,2,68700.53,6
158141,M,66.5,5,13,157,2,125099.89,2
158201,F,64.0,8,4,57,2,38205.89,5
159268,M,61.5,8,22,275,3,212553.62,5
159558,U,60.5,9,12,152,2,410092.29,6
159617,M,43.5,5,12,152,2,26257.65,2
159687,U,56.5,3,28,337,2,271369.13,0
159728,F,52.0,8,13,158,2,268991.34,5
159823,M,65.5,7,5,69,2,738268.03,3
159875,M,59.0,8,4,49,2,96630.85,5
159908,U,64.0,4,5,65,2,65018.8,0
159970,U,34.0,6,5,65,2,63821.52,3
160085,M,57.0,3,19,232,3,263987.48,0
160144,F,70.5,7,16,192,3,132107.61,4
160466,M,54.5,7,20,250,3,847428.9400000001,1
160616,M,49.5,7,9,112,2,94940.21,4
160654,F,53.5,3,20,242,2,75572.14,0
160741,U,22.0,9,4,52,2,31005.81,6
160938,U,62.0,4,13,160,2,50854.72,1
161074,F,23.0,8,4,59,2,23896.27,3
161108,F,40.0,3,13,166,2,27123.36,0
161127,F,48.5,4,14,173,2,242884.31,1
161440,F,35.0,6,16,195,3,160477.90000000002,3
161491,M,42.5,4,13,156,2,125664.23,1
161771,U,37.0,4,6,79,2,38336.1,1
161792,F,64.0,6,7,89,2,29617.99,3
162127,M,54.5,9,9,119,2,59844.18,6
162388,F,25.0,3,20,243,2,90077.49,0
162575,M,46.0,9,20,251,2,249834.71,6
162867,F,43.0,7,5,62,2,27471.06,4
162894,U,28.5,9,6,81,3,169388.56,6
163907,U,67.5,9,7,88,2,264703.71,6
164324,F,25.0,7,5,69,2,146967.69,4
165301,U,67.5,9,6,82,2,41947.0,6
165428,M,51.5,3,8,106,2,47008.52,0
165765,U,28.5,9,6,72,3,274322.6,6
165890,U,49.5,9,5,61,2,48838.22,6
165900,U,62.5,4,5,63,3,150167.51,0
166017,U,61.5,8,5,60,3,40643.15,5
166154,F,63.0,5,15,189,2,23837.06,2
166289,M,75.0,6,11,134,2,63796.59,3
166315,U,65.5,9,14,169,3,314156.24,6
166702,F,30.0,6,21,257,3,289732.59,3
166715,U,68.0,3,5,65,2,25045.32,0
167496,F,59.0,8,7,92,2,60681.44,5
168266,M,56.5,5,23,280,3,666583.76,2
168539,U,17.5,5,4,59,2,28366.1,2
168727,F,30.0,6,11,133,2,573736.92,3
168940,U,31.0,9,8,100,2,68019.95999999999,6
168989,F,60.5,7,12,154,2,191000.26,4
169185,U,34.0,8,7,93,2,33347.63,5
169560,M,46.0,5,11,141,2,41551.92,2
169620,M,49.5,7,21,256,4,71357.01999999999,4
169784,U,25.0,7,6,76,3,78860.83,4
170383,U,26.0,6,6,77,3,37245.02,3
170462,F,61.0,9,18,226,2,43376.46,6
170507,M,67.5,8,24,292,4,1463656.48,5
170660,U,22.5,6,4,57,3,89587.83,3
170798,M,48.5,8,21,252,4,615804.56,4
170865,U,33.0,6,6,83,2,52452.02,3
170895,M,49.5,9,4,57,3,51970.32,6
170896,F,66.5,7,17,214,3,165791.77999999997,4
171096,F,59.5,9,27,326,2,2235579.8,6
171484,U,44.5,7,17,214,3,49978.85,4
171492,M,73.5,9,15,189,2,180002.58000000002,6
171583,F,44.0,9,15,190,2,125100.63,6
171597,U,63.5,4,6,83,2,136947.61,1
171971,M,23.5,3,9,115,2,36990.24,0
172422,F,66.0,3,11,133,2,46031.94,0
172858,U,30.5,9,4,58,2,42714.58,6
173084,M,25.0,5,9,116,2,34266.399999999994,2
173122,F,44.0,7,15,180,2,26526.77,4
173784,U,38.0,5,5,67,2,37187.05,2
174238,M,41.5,4,15,182,2,60722.05,1
174244,M,37.0,4,13,166,2,51706.06,1
174360,F,30.0,5,14,174,3,71603.95,2
174800,F,51.5,3,12,154,3,243961.1,0
174806,U,32.5,9,3,46,3,176557.14,6
175033,U,41.5,3,5,70,2,46193.27,0
175128,U,49.0,5,7,94,3,58011.63,2
175196,U,19.0,5,5,67,2,35618.6,2
175625,U,46.0,9,7,90,2,264828.03,6
175752,F,69.5,5,33,396,4,356141.94,2
175784,M,76.5,6,26,322,2,242223.95,3
175907,F,42.0,7,13,161,2,69070.79000000001,4
176114,U,30.5,6,4,58,2,57637.17,3
176808,F,49.5,9,5,61,2,307839.53,6
176963,U,30.5,4,6,81,2,34015.1,1
176966,U,52.5,9,6,78,5,451736.42,6
177581,F,47.5,5,30,361,2,121748.5,2
177765,M,30.5,4,10,129,3,144253.99,1
177876,U,19.5,4,6,73,2,37795.9,1
177990,U,20.5,9,5,66,2,31800.91,6
178125,F,33.0,3,5,63,2,31420.62,0
178214,U,45.5,6,7,95,3,64536.45,3
178493,F,62.5,9,16,193,2,53574.67999999999,6
178853,F,52.0,4,5,63,2,65634.04999999999,1
179027,U,35.0,5,7,94,3,158064.33000000002,2
179076,F,39.5,4,15,180,2,45695.07,1
179119,U,54.0,5,4,58,2,125973.29,2
179358,M,53.0,4,15,190,2,35680.14,1
179489,F,42.5,7,16,192,2,34903.24,4
179667,F,67.0,8,16,196,2,85341.08,5
180142,U,53.5,5,4,56,2,56365.02,2
180381,F,51.5,5,9,111,2,37935.97,2
180404,M,26.5,9,11,137,3,139541.16,6
180425,U,26.0,4,8,96,2,32144.53,1
180953,M,62.0,4,28,336,3,28371.95,1
181125,F,63.5,4,30,364,2,208350.76,1
181254,M,55.5,9,7,93,4,318329.98,6
182074,F,36.5,3,11,141,2,87614.18,0
182574,U,43.5,7,6,78,2,29755.23,4
182575,M,69.0,9,27,325,2,157295.7,6
182591,F,73.0,9,19,239,2,254297.34000000003,6
182739,M,62.5,4,12,151,2,313928.72,1
183077,M,35.5,6,23,280,2,81565.28,3
183287,U,25.5,9,4,59,4,68351.92,6
183399,M,53.5,8,5,70,3,79553.0,5
183713,M,51.0,9,24,292,4,398062.26,6
183720,M,27.5,9,10,128,2,63868.82,6
183855,M,36.5,8,12,153,2,31237.25,5
184127,U,44.5,6,5,68,2,82196.98999999999,3
184211,U,25.0,9,5,70,2,45726.5,6
184216,F,50.5,8,13,161,2,173285.46000000002,5
184396,U,71.0,9,7,85,2,192600.66,6
184701,U,33.5,3,6,83,2,52971.78999999999,0
184963,U,31.0,4,5,65,2,149931.61,1
185096,U,31.0,9,4,57,2,44973.61,6
185553,U,67.0,6,5,65,2,134804.15,3
185675,F,68.5,8,19,236,2,99672.15,5
185881,F,45.5,5,11,141,2,45902.85,2
185963,F,55.0,8,27,334,2,76686.18,2
186246,F,55.5,4,12,150,2,29799.42,1
186550,M,45.0,4,14,171,2,29888.42,1
186612,U,44.5,4,5,70,2,42190.07,1
186857,F,59.5,7,9,119,2,144091.78,4
187308,M,60.0,7,10,120,3,49260.52,4
187326,M,59.0,8,18,226,2,136955.9,5
187498,M,37.0,3,14,175,2,27014.36,0
187547,F,56.5,4,14,178,5,74551.93,1
187837,F,38.5,6,13,166,2,114040.44,3
187901,M,66.0,6,11,139,2,166577.95,3
187902,F,53.0,6,8,106,2,95526.97,3
188427,U,54.5,9,8,98,2,121750.71,6
188807,F,68.0,5,5,64,2,169774.43,2
189053,M,67.5,4,8,106,2,33100.49,1
189267,F,54.0,4,21,263,2,35335.47,1
189299,F,60.5,6,27,329,2,77462.04000000001,3
189571,F,36.5,6,15,189,2,274063.61,3
189572,M,41.5,9,13,165,2,43014.28999999999,6
190001,U,55.5,9,5,63,2,30084.5,6
190197,M,71.5,9,15,184,2,276065.69,6
190246,M,42.5,3,11,138,2,235451.0,0
190580,U,72.5,9,7,90,2,69312.73999999999,5
190598,U,36.0,9,5,71,3,100037.38,6
191300,M,64.0,6,21,253,3,190549.46,3
191373,F,65.5,9,13,159,2,82877.29999999999,6
191619,U,33.5,5,7,88,2,27282.84,2
191749,F,52.5,5,20,250,4,104924.21,2
191877,U,58.5,8,5,68,2,194366.68,5
192049,M,30.0,3,13,166,2,73733.98,0
192160,U,71.0,8,27,334,2,162755.05,5
192386,U,74.0,7,5,63,2,247467.92,4
192518,M,48.5,3,23,280,2,24024.42,0
192577,M,42.0,9,9,118,2,136102.34999999998,6
192654,F,58.0,6,27,328,2,113245.32,3
192775,M,52.0,3,6,75,2,111922.64,0
193054,F,46.5,3,16,195,2,69209.43,0
193111,F,40.0,4,8,106,2,44121.28999999999,1
193303,M,45.5,8,14,178,2,238849.79,5
193305,F,55.5,4,14,178,2,102515.95,1
193457,U,61.5,9,5,60,2,54614.76,6
193613,F,40.0,9,17,215,3,702135.4700000001,6
193835,F,84.5,5,27,331,2,54177.98,2
194066,F,50.0,6,15,181,2,81520.07,3
194329,M,55.5,7,17,205,2,43246.92,4
194470,F,31.0,4,10,131,2,53882.5,1
194686,M,68.5,6,9,113,2,41125.99,0
194784,U,21.5,5,5,70,3,44365.85,1
194816,U,50.0,3,7,87,2,146353.58000000002,0
195080,M,33.5,5,9,114,2,70048.68,2
195166,M,38.5,9,22,270,2,27593.99,6
195310,F,49.5,5,10,123,2,212499.94,2
195446,U,26.5,6,8,98,2,43692.02,3
195455,M,67.0,9,5,71,3,214385.99,6
195655,U,20.5,7,6,78,3,92730.03,4
195714,F,59.5,4,22,267,2,44251.91,1
196053,U,32.5,7,13,165,2,54154.15,4
196103,U,30.5,6,6,78,2,42507.65,3
196286,M,65.0,6,16,195,2,35480.69,3
196531,U,55.0,4,16,194,2,50479.64,1
196635,U,19.5,3,6,82,2,28903.39,0
196675,M,63.5,9,6,72,2,317904.57,6
196865,U,46.0,3,12,152,2,39716.32,0
196988,M,40.0,4,15,187,2,83309.85,1
197335,F,52.0,5,11,141,2,87627.62,2
197374,U,35.5,3,12,147,2,49494.51,0
197518,F,53.0,6,8,98,2,27795.76,2
197560,U,41.5,9,6,73,3,27861.69,6
197793,U,31.0,7,5,65,2,105799.72,4
197955,M,67.0,9,17,205,2,42310.67999999999,6
198652,M,36.5,6,21,259,2,70382.72,3
198773,M,52.0,9,17,213,2,26732.55,6
198857,M,36.0,5,14,169,2,81154.4,2
198932,F,38.0,3,14,175,2,42597.87,0
198935,U,65.5,6,4,56,2,61573.14,3
199386,U,48.5,5,10,130,2,65860.16,2
200308,M,24.0,6,5,60,2,57203.1,3
200352,U,71.5,9,34,418,2,198643.7,6
200372,F,63.5,5,28,343,2,55306.66,2
200598,U,49.0,3,6,82,2,88010.95999999999,0
200604,U,63.0,8,8,97,3,489812.64,5
200648,F,59.0,3,15,183,2,339025.55,0
200698,M,31.5,5,13,156,2,28559.28,2
200707,U,50.5,4,2,34,2,48487.91,1
201225,M,38.0,6,10,126,2,92898.44,3
201392,M,66.5,8,21,253,2,79109.51999999999,5
201394,F,25.5,7,21,260,4,59256.04,4
201447,F,48.5,9,13,160,2,35717.84,6
201641,M,66.0,9,21,259,3,822571.79,6
201846,F,31.0,9,11,141,2,31019.26,6
201909,M,65.5,5,11,133,2,102134.3,2
202371,F,60.5,3,51,613,2,70986.53,0
202856,U,49.5,4,23,279,2,152111.9,1
202865,M,20.5,6,21,256,3,59753.54,3
202925,U,66.0,8,4,58,2,123518.58,4
202973,F,33.5,3,13,161,2,37192.64,0
203027,M,59.5,5,22,270,3,118999.22,1
203223,M,60.5,9,24,292,3,1113383.46,6
203427,M,85.0,9,19,231,2,96027.49,6
203500,M,50.0,4,15,190,2,77115.37,1
203702,F,39.0,3,13,167,2,42529.62,0
203797,F,57.0,7,6,76,2,83837.45,4
204212,F,39.0,9,13,158,3,114666.86,6
204361,M,33.5,5,11,142,3,66210.6,2
204445,U,49.5,3,20,242,2,64196.72,0
204496,M,23.0,9,19,236,2,32879.36,6
204784,U,33.5,3,5,65,2,38221.94,0
204888,U,57.0,9,7,93,2,67355.26999999999,6
205273,U,30.5,4,5,66,2,32548.8,1
205429,U,20.0,7,6,80,2,40776.09,4
205563,F,66.5,9,15,183,2,29783.05,6
206428,M,50.0,7,18,217,2,71407.93,4
206829,U,58.5,6,5,60,2,62565.74,3
206871,U,27.0,4,7,94,2,66364.14,1
207109,F,60.0,6,18,225,2,107655.04,3
207261,F,62.5,4,20,248,2,54554.0,0
207299,F,47.5,8,25,300,4,360694.41,5
207387,F,75.0,5,34,408,2,1527807.52,2
207416,M,37.5,5,4,58,2,113445.58,2
207455,M,33.0,9,14,176,2,75649.36,6
207721,M,27.0,3,25,311,2,97865.81,0
208156,M,72.0,9,21,253,3,1080413.04,6
208237,U,34.0,3,7,90,2,43298.03999999999,0
208307,M,61.0,5,20,243,2,274692.62,2
208505,M,47.5,9,28,344,3,169379.89,6
208525,M,51.0,7,15,182,2,100879.8,4
208722,U,57.0,3,6,77,2,49300.06,0
208784,F,60.5,6,11,143,2,23921.66,3
209090,F,38.0,8,13,164,2,40524.23,5
209099,M,56.5,4,10,121,2,89626.3,1
209462,U,36.5,3,6,72,2,60386.03,0
209511,U,36.5,9,4,59,2,48219.92,6
209532,F,69.0,4,15,186,2,269493.08,1
210140,F,45.0,3,8,107,2,45537.0,0
210141,M,81.5,8,16,199,4,431643.24,4
210180,U,39.0,3,4,58,2,30501.68,0
210347,F,60.5,9,15,191,2,49930.9,6
210473,F,45.5,9,6,77,2,43865.35,6
210667,F,61.5,4,6,76,2,34735.17,1
211023,F,58.5,7,13,160,2,144396.47,2
211380,U,67.0,9,8,102,2,195487.64,6
211694,F,29.5,5,13,160,2,46312.07,2
211709,U,35.5,4,6,80,2,189060.35,1
211786,F,35.0,3,15,185,2,66957.92,0
212071,F,40.5,9,16,197,2,40767.98,6
212654,U,29.5,9,6,73,2,53082.21,6
213006,M,35.0,9,16,193,3,54993.17999999999,6
213870,U,53.0,9,7,95,3,80485.6,6
214083,M,35.0,4,16,194,2,46104.06,1
214594,U,26.5,9,5,68,2,37282.85,6
214667,U,35.0,9,6,76,2,25515.62,6
214786,U,64.0,3,5,70,2,27593.28,0
214944,M,43.0,3,6,79,2,134471.86,0
214998,F,45.0,4,21,258,4,388162.01,1
215411,M,55.5,8,22,275,2,567388.1900000001,5
215661,U,52.0,6,6,72,2,216782.04,3
215880,U,40.0,9,8,100,2,99079.06,6
216445,F,56.0,9,10,131,2,362458.68,6
217308,M,34.0,8,12,155,3,335423.17,5
217500,M,33.5,3,12,146,2,25681.34,0
217547,M,31.5,4,7,90,3,32377.17,1
217761,U,22.0,8,4,58,2,34647.69,5
217950,F,39.0,3,10,128,2,54415.53999999999,0
218589,M,68.5,9,11,142,2,330112.04,6
218777,U,23.5,4,5,70,2,34951.34,1
218903,F,61.0,6,8,104,2,32363.57,3
219038,F,45.0,4,16,203,2,28225.7,1
219207,M,77.0,5,17,205,2,35715.03,2
219230,F,39.0,3,11,132,2,34151.78,0
219306,U,23.5,4,4,58,3,37774.1,1
219592,U,45.5,6,3,39,2,25518.32,3
219851,U,26.5,9,5,69,3,100031.88,6
219882,M,38.0,8,15,188,2,65007.74,5
219909,F,29.0,4,9,113,2,32288.17,1
220061,F,41.0,4,11,134,2,56193.25,1
220394,U,27.5,4,5,71,2,29026.3,1
220594,U,50.5,9,7,91,3,318440.77,6
220644,U,62.5,6,6,81,2,92210.15,3
220901,M,59.0,6,5,60,2,83930.84,3
221092,U,36.5,9,4,56,2,79007.32,6
221296,M,36.5,5,19,233,3,241772.7,2
221354,F,66.5,9,12,151,2,59874.96,6
221385,U,31.0,9,4,58,2,44791.13,6
221558,U,32.0,8,6,73,2,68835.51,5
221734,U,56.5,8,5,70,2,115451.25,5
221775,F,58.0,9,21,252,2,143870.15,6
221779,M,36.5,6,9,115,2,34760.08,3
222111,U,26.5,5,6,73,2,76823.83,2
222315,M,32.0,7,10,121,2,58714.91,4
222726,F,41.5,3,14,179,2,74681.85,0
222973,U,56.0,4,20,240,2,45394.0,1
223224,M,30.5,5,5,71,2,57244.91,2
223802,F,44.0,3,21,261,2,24472.55,0
224102,F,64.5,3,16,197,2,54582.41,0
224773,U,77.0,5,7,87,2,65481.87,2
225062,U,38.0,7,9,112,2,27002.25,4
225103,U,32.5,5,7,86,3,51819.34,2
225368,F,31.0,3,12,154,2,31240.02,0
